macket_id,macket_size,fk_macket_to_formatType,macket_height,macket_width,macket_specific,macket_DATE,macketVARCHAR
1209,13.3,3,602.7,2220.5,JIA]VDBKT_LYZ[JJCSTAXNTZWNS^^ZBILY,10/25/2011,
1210,17.7,2,3775.1,2683.5,TB\KEMNSOSEZA^KL_OKBWO]ZD[GCYOAK[P,10/26/2011,
1211,43.4,5,3703.4,1944.8,KG[ASBYLETKBCNHOBVYAJC\LYIP]IDG\NP,10/27/2011,
1212,29.7,1,1691.5,1823.4,HLPVHRKIVFN[IQRXEIXEC_MC\PAWQSQGZX,10/28/2011,
1213,37.1,5,3374.7,3937.6,ZRDU]OJ_OXJMLJZ_W]XDBEGBN_LPXMZBAY,10/29/2011,
1214,32.2,2,1202.8,943.7,WXHPEFZ_QYTFEFGOKIX_HJBSGPAFQ[NJKN,10/30/2011,
1215,42.3,1,581.4,3771.5,][\NVZR^YE_]]IANT[G]ETTODC_XHF^\]U,10/31/2011,
1216,38.7,2,2262.1,1635.5,_NOWPC^]RZDXLCJMAN]UAYVPZIJPDQVKMI,11/1/2011,
1217,43.6,5,1219.8,1685.4,V]VMQAT[[M^NFNUX[\NS\QVF[YC[SK[XU[,11/2/2011,
1218,27.9,1,3383.7,2074.6,TQRFUQ]_GEPTVKLKGJMRGPRLAIUEC]_[_],11/3/2011,
1219,19.6,3,2697.1,1252.4,OJOI\GPT\OAFVINSXOR]XXQTKDCYENHO_G,11/4/2011,
1220,25.2,1,3786.8,2843.5,CHGQNMPEGURXSRDRJO[SNTMYJTCT[[_PH],11/5/2011,
1221,25.3,2,1847.6,2786.4,SZMZDO[GJC\ZFUSEWEWFKCHTHSMWGTARDO,11/6/2011,
1222,25.4,3,3852.2,3808.7,SQM]__F\W^J^^BRHXNDFUTX^FLM]ZDDJHX,11/7/2011,
1223,23.2,3,2213.8,3071.5,VWHJXA[GD_ZFDEARYCFM^ZSHFPMOWFYMQ\,11/8/2011,
1224,13.1,5,3396.6,728.2,J_ZQETJ\SN^\S]SZ]NBENAXT\QJTZ^GRYQ,11/9/2011,
1225,36.5,1,1078.7,2354.9,HLPSQW^BUHROZS\AQS]^XAIMAYZLUWA[FS,11/10/2011,
1226,27.3,4,2108.6,683.9,XQAKXZD^AECJE_WKJVZZ^]BGSF_SBSGVBH,11/11/2011,
1227,12.3,5,3892.7,2610.9,NJWUMEZNK_NLYN_SIQKTV_G]DF_TY[]HUN,11/12/2011,
1228,15.8,2,2361.4,3833.3,SBZNHNZEYWPDEPI\BBFKXPNO^Q_H^CS_JP,11/13/2011,
1229,22.8,2,2494.5,2633.5,XOKG_T\ZXCPVMORA[XX\TJQSHLQT[[GIO\,11/14/2011,
1230,36.3,5,3372.4,914.7,MTDHTHRKCB[\E\WP[JTIKVZ\HZAIEE^YA^,11/15/2011,
1231,37.5,5,958.3,1270.8,TDPKMZHZDF[PTM[WGQKDAQTEM\BRDKN\KW,11/16/2011,
1232,21.9,4,1364.7,2191.8,DBIAQ_[NWNPKCHOPDZAYGVT\_YPCNKK_P^,11/17/2011,
1233,9.8,3,1774.6,1698.6,HWBXWJ^JERUXGJ^D\GHYKU[EXZIUQCQYPO,11/18/2011,
1234,21.4,2,575.9,818.5,\M[GWCSTB_DQK]VK]TQSCPD_YUMCRTOH^B,11/19/2011,
1235,30.8,3,2683.4,3255.4,Z^]UWRPUYD_PBKVSE]SDOAHJQBTAIH_NFA,11/20/2011,
1236,37.9,1,839.9,3984.9,FFO_VQIMLLAPBSFYDHQUSNIDMP[UR]AIXH,11/21/2011,
1237,5.7,1,3096.5,2999.3,B^\KVE\W]QBXH[V[HOCPCJSMFID_DT[VJF,11/22/2011,
1238,26.5,5,2825.3,1286.8,GVIRK[K[RRO]UR]PLLIHYNFT[\BGQQPCMY,11/23/2011,
1239,10.6,5,3905.3,2579.2,WRZUIMUXMRUDRIQQZZ[Z]RKDPPIKXFN]_D,11/24/2011,
1240,37.6,5,1385.6,2807.4,QSBC[YS^XAJRA_ULPZM^HXKEJF_WGVTMBH,11/25/2011,
1241,13.7,2,1297.2,2962.4,^DOVUN\RK_^PK\S^M_MUQN^OMG_CL_LF_H,11/26/2011,
1242,36.5,2,2371.5,1713.4,ZTAK\OX\T]JOQCFFQNMUKKGTYL\TQ[Y^YT,11/27/2011,
1243,14.9,2,3517.5,1212.9,YZS]KKG_RKAYN[RQRZ[FXEIOX[BJRCOB[N,11/28/2011,
1244,30.6,4,3990.9,2251.2,_WHTIWR^YAORYX\\ADR]HUVZBUBQG]FHKQ,11/29/2011,
1245,24.9,4,3538.8,2147.8,X[IWUT^TTTNLPHZ]EEMYTOUS[CN\SP^MUG,11/30/2011,
1246,34.4,1,2150.9,1847.4,COHONJWMCFXMVJBLLUUIN[EN_ECYYMQOQ\,12/1/2011,
1247,26.9,1,3417.6,1944.1,KYQJJPHK\AGL^E[BMK^BYPHA\QF_SFSI]G,12/2/2011,
1248,33.3,2,662.1,2412.8,_JLTXWMET\OJBQGETQ]XFVHOQDGGRVDDQO,12/3/2011,
1249,19.7,3,2846.6,1669.9,S[EPU_ATJRYVKGQEFDTYOWIQK^SWQMOJEO,12/4/2011,
1250,25.5,5,1150.3,2842.2,X]ZLN\ZG]TD[J]N\BC^CL]QZNXMK^HREEI,12/5/2011,
1251,32.1,2,2465.7,1888.4,NNYZ]G[WPURQLXRRD[R]FYMI[TZZJJRO^U,12/6/2011,
1252,47.4,2,1788.5,900.1,OPF]VPL[E\FMSTOXU[AWBZWV[V\SEFK]HX,12/7/2011,
1253,6.6,4,3539.6,2877.8,[A_[UOKB^TY[JM\[O[THNYZBLR[UVM]\TT,12/8/2011,
1254,42.5,4,3890.4,607.5,RWEVNQLEAJRB_F_T\EGSDCQ^A^KI_DEF[D,12/9/2011,
1255,39.9,5,3893.7,1724.5,G_]KV\J[XRB\NNMLJNOEI^BFGNXTNBPMHD,12/10/2011,
1256,17.8,3,3014.1,2122.7,NRV]NKPQDF^HGLO_ZTI_DJEUSKNTTUFBWB,12/11/2011,
1257,40.8,5,1360.7,2158.4,YUF]RBQEZSLQDS]_WSDMIFAAESXQYAJZSO,12/12/2011,
1258,16.5,3,859.9,3986.2,SSCWZVRBMSRG]SDQ^^JQQBBEPF]GYQM[WK,12/13/2011,
1259,42.9,4,1324.5,840.1,UCWNRCKRYXOGGUERD^T[]Z]TJ\]\FJN_LR,12/14/2011,
1260,16.7,2,2714.2,2796.4,AJU_HKN[TYTYCZRPANNLHT[IRWUCCNI[CS,12/15/2011,
1261,10.6,1,1021.8,778.1,QCVQ_B_ZNWKYCJDPCGGPLQ_LTTNCMCQ[_O,12/16/2011,
1262,18.4,1,2289.6,1955.9,WAYLSK]^HILSTJARFCH\QJITDP[AKGFGQ],12/17/2011,
1263,6.2,5,1391.6,1450.1,HFNAEHFYY^MAPIS]CELHARXD\NRMNTRJTM,12/18/2011,
1264,48.3,5,3851.5,2473.4,NLGVP[MMVWN[YHDJGDRZZAAKH_MKVUWINQ,12/19/2011,
1265,21.5,1,1431.4,1202.1,_UELSCOHJP]]ECF]L\JYNPVT_AOWYOYXP^,12/20/2011,
1266,35.9,4,2804.7,2635.9,TXFAV[TKDJA_CRVSTS[A^NARSKYDTZOFRS,12/21/2011,
1267,20.6,3,3679.2,1643.5,AJQLXKRLOQFIWEPRF]LCPSHZHI]RHZSOFH,12/22/2011,
1268,7.6,2,1727.6,1655.1,YDBXOMZ^DGUIZQXV_^XXRWQLFGKWZDKS\\,12/23/2011,
1269,37.5,5,1063.1,1103.5,XTBBCZA]L]X[WZVAISKBYQQEKUATB^UWMO,12/24/2011,
1270,40.6,1,1148.8,3062.4,GDZHHCPIJY]MSWID]\JNR^SB]]ISAOW\UZ,12/25/2011,
1271,47.2,5,1152.4,3626.3,^UKUYBUBQUWI[OTFBNZ_NCO_W[^ZUXWDK^,12/26/2011,
1272,9.5,2,2738.6,3239.4,A]_P_]XLKQVQJVGX]HCOJKYIO\CBKHTMDY,12/27/2011,
1273,24.7,4,3367.7,2711.1,QKSGW_WPTAERPSZB_BU^Z^OAXWJCTXXSSY,12/28/2011,
1274,21.3,1,1426.4,1871.4,RKWGEIHLKBG]XWYQYDMEMUQXAIB_^XBJY^,12/29/2011,
1275,45.2,4,3438.8,2971.4,[GQ]_[ODFROTHSAECZCUP_WRVMLZIH\\]V,12/30/2011,
1276,43.4,5,916.8,2745.7,_B\[PUEH^]]_PBNEGBEKAEMFTBJFI_R[DZ,12/31/2011,
1277,27.7,2,988.6,2656.4,UIXSTQ\TKKXFQ^[FVJG_G]AHKLXWZH[DJS,1/1/2012,
1278,21.2,5,2628.5,3733.1,HKZH_B^LLJEJ^EOJIYAPOGFV\XKS[P\LIO,1/2/2012,
1279,32.5,1,3787.6,2924.3,WM^VWU[HJPBV^^XCXX]VT_CSXM^D^RN^^_,1/3/2012,
1280,39.2,1,2434.4,3545.5,D[N\U_RAO^TRCIOGWBL^WIWCVIP\ATOPEN,1/4/2012,
1281,37.8,2,2011.5,2549.6,DU]QNMCXQXHUK^[\EZXCPJPM_D[_ZCOORD,1/5/2012,
1282,48.4,3,3021.2,888.7,O]CFERKXWQHNKXC_JHY_GFN^EIWJGCZTBG,1/6/2012,
1283,46.5,4,3465.5,2085.8,BUHFTTQMXI^BYHZYFGL_AZESCAUA^TGXB\,1/7/2012,
1284,22.9,5,2104.5,3226.5,URZYGFVKJWNXGKIMTQQEBTI_VCHAYPDMSS,1/8/2012,
1285,9.6,5,2136.7,1554.8,OLEVPPZTBKWG^ISKTO]JYW[JFATUV_B[HS,1/9/2012,
1286,29.3,3,2599.4,2430.3,XVCXAMPJBMUKOLSUJTY\GUWIJEGGOXQI[],1/10/2012,
1287,32.9,4,579.3,2450.1,_DH[YFZY\BU[YIFR]ZRYTJYJFL^GE]\VJS,1/11/2012,
1288,12.9,3,3450.6,2184.4,WUAPLWMDJKXNQEYIC]OURBE^OJVE_EZKMI,1/12/2012,
1289,29.8,3,1584.1,908.5,NT]DRLX]UBOLWWVKSV^ACJMWD_UEIR_NUW,1/13/2012,
1290,48.2,1,1807.8,3376.2,QWFOBQHWRUIPYVRT[EUUKLGEN[_YIT]YIE,1/14/2012,
1291,20.6,1,3348.8,3679.2,WCBEEOS[LZIJPH^PSXWWNVBDO]H]VHVMTL,1/15/2012,
1292,5.2,5,2200.3,1510.3,MKTHETCGUJ_XZVTFOIQSWCMHXYJGF_XG^N,1/16/2012,
1293,29.3,5,1381.5,2381.4,LKOJBMDFPEWZ\EDBKZRHS_TIJGU[KH^OGC,1/17/2012,
1294,41.4,3,2714.7,2005.6,I]NJKEWEKYIDE^[HQFOZUHCYRTI^V\SRE^,1/18/2012,
1295,11.7,2,3770.1,1427.6,FE\EZL\NZIWGQM_L\DGJKUQQCTUFSHUQQI,1/19/2012,
1296,25.6,2,2846.6,2072.1,MBUUVS_IKCIHVAS^T^AFLY_OWISB\FPGVH,1/20/2012,
1297,5.2,2,1767.9,3797.6,G[EYOI]D^\GBROQ[OOQ\ZAEHSMJJX_DRNX,1/21/2012,
1298,34.3,5,3844.6,2677.5,SREUZVPCZYP_OQY]_M^PV^WCDOCLHSBZXS,1/22/2012,
1299,7.9,1,1119.2,1355.5,QSBJYHFR[_WISK[M\DQELDJDTYZP[UDH[\,1/23/2012,
1300,39.2,2,826.5,3195.7,VKOMXY]^J\_[\S[IUYPPUE[CZ^[RZAGWUK,1/24/2012,
1301,24.1,5,3427.1,1201.2,GFRMACNLCO\UMCCABMMIZKCION_NB\DOAA,1/25/2012,
1302,19.4,3,3772.8,3215.3,XMBLIU[KRMVMQDEVY^UY\Y]NEGCPJXCPOK,1/26/2012,
1303,24.3,1,970.5,3329.8,JLXYMYHPJXOLTJBHFCFSIUKMVUK[UVQKEB,1/27/2012,
1304,17.8,2,2787.5,2964.3,]^^ZE]RLYIN[\]AFXCPLDFTIDAOWBTQDGZ,1/28/2012,
1305,5.4,3,587.2,3591.3,YG_JE_KIPBCAA[LF_^IAKYWO]N]VH[NDPC,1/29/2012,
1306,24.4,2,2206.5,1386.3,MNHTPFIJ\ZOD^SZ_GEH]BEEQXACO[ARA]B,1/30/2012,
1307,43.3,2,1436.1,2100.4,TTQGVYZPEV^Y]JLJOQBBYRHZGW[NOFWJDA,1/31/2012,
1308,41.7,1,3422.2,3269.7,VOIWBRNXREMUFXD^PHOSZITE_WZPNEBYGG,2/1/2012,
1309,8.1,5,2268.1,1382.5,U[EQBCOOUZJO]KKTRFHDDBILIECIDZY^FY,2/2/2012,
1310,14.3,5,3030.4,3429.1,K_LS\GRJTOLHULMVT]^WZ[]U]AKQ\WKSRT,2/3/2012,
1311,23.2,3,724.1,1593.7,IAYPVG_VM]DVZIQCEQRQLXHQRSC^_N\ZXZ,2/4/2012,
1312,41.7,2,2396.7,1595.3,GK\KPKXKF]GD_]IQADKYXEB[QSCN\Q]UPZ,2/5/2012,
1313,10.3,4,3914.8,2142.2,RS_DRTNIAQVV^F\CUKANNGEMIJJT[EFP^J,2/6/2012,
1314,34.7,2,1914.4,854.1,E^MLFJUI_XWTE\_U[A^XVLQLUILIUYH^EZ,2/7/2012,
1315,22.1,4,1241.5,3615.9,DPWRAN^BVEBWLQE[EXVOTU[Q_H[HETHSAI,2/8/2012,
1316,19.3,5,3598.4,3291.9,WQQLNQRCNZTXZCKZTW^EECR_LWK_SPWWPY,2/9/2012,
1317,9.5,4,3728.1,2250.3,EYPMDX^_AKXJ[Z_IMJ]VZPKOXS[WWXCDW_,2/10/2012,
1318,14.4,4,2562.3,1762.2,LFPHBGBACNGSXNDRYTBFPKKEJYTD^GWIQP,2/11/2012,
1319,5.9,2,560.6,2197.5,CFNBCBUD_UGMJFHW]VQWSGWVZJ]PK_U[NB,2/12/2012,
1320,35.7,4,2452.7,1325.1,SJ[ALTYVXYDY]VIZR[UECOOXTAU^OAH]CA,2/13/2012,
1321,25.6,1,1448.1,2911.9,X__^OPWVIBSHQENWA]\C[MDJRSLW\ASJB_,2/14/2012,
1322,45.1,2,3134.2,3330.4,QFJYOB]DKAJRRDQQC^RUVN_C[QDCXHEVLA,2/15/2012,
1323,10.9,3,3303.8,1683.8,Y]P[QVDWZBI^JZ]EOIRACBXOO^TZNVKOK\,2/16/2012,
1324,38.6,5,563.4,3194.9,Q_TD\EOQYOETKKOFLMSTVLGPBX_B[Q_V_O,2/17/2012,
1325,31.8,5,3948.3,3849.2,QKBMALAE\[XU\BOTCMDL\CCB]C]QYAXYNP,2/18/2012,
1326,35.5,3,3449.6,2564.7,BFH[G\NKSSVJA][UO]KXU^DKL_NDBORMNB,2/19/2012,
1327,42.7,2,3175.9,1358.4,N^JFSHD\L_PRQFAKRDJMABRGBVXBQK_HX\,2/20/2012,
1328,18.1,4,1608.7,3060.5,FLUB_\S]UXIF_[LAITM[LI]^]XUV[RAFYM,2/21/2012,
1329,45.2,1,3151.6,1821.8,^DIOBRS_ZHX_KOMUO^P]EXAQZKQMXITGV_,2/22/2012,
1330,36.3,2,1160.3,2098.5,[\XQMY[JQHFZGLZ]ETZPGF_]CZTXSAXWQF,2/23/2012,
1331,18.3,3,2865.6,3400.9,BHYQHKEJXK[T^GD_\RUU^PCL_GY\GMWANE,2/24/2012,
1332,28.1,4,3046.1,919.9,V_XDJGUFS\]OB_PR_S_C]LVZPK^VKYRQ_Y,2/25/2012,
1333,20.7,5,3080.9,2241.6,THMP[HQSU[[_OCWGYIXYTJF[EN^EPK\SCC,2/26/2012,
1334,44.9,5,3434.3,918.7,IXGKE[SB^WLVC^E\EKNVPW]LZA[RURNNQQ,2/27/2012,
1335,42.4,3,2899.1,1795.3,KD[WQ[B\A_[TRCK[HA\]ZMGUYMHQ]NDNMU,2/28/2012,
1336,6.2,3,1350.3,3445.9,S[SP[FJ\MLAJW]ZAOJFIQGBPUSGKKVGWTK,2/29/2012,
1337,27.9,4,2045.9,2324.8,MODG[JMY_TSG^\NE__O^QMHWUFSSAOR]SX,3/1/2012,
1338,43.3,1,1819.4,2660.4,VCV\GAWPCH^SBIF\UJHEZRJWJL]GSAEYRD,3/2/2012,
1339,38.6,3,2818.8,1494.8,OFIXRHUYDIKLUH\IGJ\ILOKG[_[IVV^WXV,3/3/2012,
1340,21.3,3,1512.2,1300.9,XBOFWHXJ^^\DML[FZRK\_DGJ]JT_DBJZ[O,3/4/2012,
1341,5.7,4,2250.3,2520.3,HHFEVMUKM^TUVNMFVENWMI[NQCGHZK[QJJ,3/5/2012,
1342,22.1,1,3109.3,3905.3,GXLHZDK\^_NEVHKLNAQ_ZCM[FUFV_TJDXK,3/6/2012,
1343,36.1,1,1741.1,2456.7,UUNEZHNNTMMINXNVDW\ZSW]KGOFOJFNMPA,3/7/2012,
1344,18.7,2,924.8,2730.7,T]V[\RH^YGDQKKCRGM]K_YX]CHMINXRCTF,3/8/2012,
1345,33.6,4,2830.5,1678.8,AWEGRRG[V[JHRIRFUNYEA]NZ^\N[WLZCNM,3/9/2012,
1346,17.2,3,1766.5,751.5,AKP\IPUL]OXAHTNA\[T\S^EWBL\NMUEPAQ,3/10/2012,
1347,35.1,2,2462.3,3239.6,RUGM\KRJABBK_MZIAKWYILNSHFYHQ]M]JW,3/11/2012,
1348,43.5,2,3056.9,1767.4,H_TUGVQUYQEPWMO^PNE]CG]GKAHJO]QYQB,3/12/2012,
1349,30.4,2,1392.2,1043.3,KXULJGGXZITLUAKDVRWKMMGN[C^UY_NRCZ,3/13/2012,
1350,17.8,3,3761.3,1018.9,KOROKNYLEHFGFFMLW[_ADQCTPDGHKNBT[V,3/14/2012,
1351,25.9,2,2945.9,1101.5,CWBOZ[VHD\PKTWNYCZ_^GFNIK]YM^FGKYT,3/15/2012,
1352,34.5,4,3224.6,3072.4,PC[WIXCS]I[DOIOBERIVUNADTASJHOHZFV,3/16/2012,
1353,34.7,5,2817.6,3395.3,UFQCNS[K]RQECGD_J[\\A_HBRDTP^ELGUQ,3/17/2012,
1354,47.5,1,3888.5,3756.3,N]OFLBYULQOHQYHGFSHAFKVOVLQNWITDGX,3/18/2012,
1355,6.7,4,559.2,1284.9,TRGGQSZBCIZSMWOOC^RD]^P^TQRFAYK]SW,3/19/2012,
1356,8.1,4,3024.7,2227.7,YAVUJUFZWCVH[V^XBJ^LREVXWOGSYGC[CY,3/20/2012,
1357,17.2,1,3888.4,747.2,V^H]NYHJXDVG_YCFUIMLEZRMIWBHBKG_BS,3/21/2012,
1358,17.9,3,1915.3,1513.7,[AYZSKPRD\KDX_FWHMA[_WYZTKLM\^]NOE,3/22/2012,
1359,15.1,2,3611.6,3703.7,GMRN_[RZTRIYTWIPSKN[BQEU[FOJOZQFCD,3/23/2012,
1360,15.5,4,891.7,616.2,W]DVG^[CYGG^XSYTZ[AGFCPMXLWXMTK_EK,3/24/2012,
1361,30.1,4,2399.9,3682.4,D\G\VKCYATGPYFCVMTOHOVX[G][KI]WXWO,3/25/2012,
1362,5.5,1,1521.4,3672.2,U[HPVL\WQ_PRMPBEGUCCLCOVTNXREHOGVG,3/26/2012,
1363,16.5,3,2487.3,1455.6,RDTZYY^GFDD]YWZ^B^HNVMKLNTWTSRYW[R,3/27/2012,
1364,13.8,1,1478.6,2254.5,NVRDYT^SD_VRXEEZTEI^JLO[VCKSGPABDB,3/28/2012,
1365,35.9,1,896.8,2503.8,CGPWULWB[H[UVMBD]SH\EJEITZ[M^PFVFO,3/29/2012,
1366,46.1,4,1906.6,2801.9,^ZUIMXT_DHJI\_GWRZ\T]GYWPCFMH[][DL,3/30/2012,
1367,8.1,1,3510.5,2383.9,XAHIOS^QH^JD_ELF]TR[]XYJGCTBMIQVXW,3/31/2012,
1368,38.8,2,1804.1,1100.9,DPMHV[JU^QTILTW_HO]BCEB\HEJIQUSAEV,4/1/2012,
1369,19.6,3,1501.7,558.6,ZWTEVPNFMKBINBENJFBEMS]SQFAFNBOO]L,4/2/2012,
1370,23.7,4,1213.2,2476.9,GI\FNLAVHKZZME_BU^ERRVZXFETHF\WATB,4/3/2012,
1371,10.6,5,1726.2,3698.7,F^BAETDT]_FJD^HVMIMPFBPGSDSXIN\CZU,4/4/2012,
1372,34.8,5,836.8,3463.8,E\WBQPLXANLXT_YOGQVAFPVG[YKRCAIB]V,4/5/2012,
1373,25.2,3,1942.1,2565.7,D[TCAJTLOTDMOTYTRVXD]II^Q^ZWAGTIU^,4/6/2012,
1374,47.1,5,1846.3,2671.1,KMQQ_M\^\HKXPXTBJE[OMAA]_BXTPT^UBX,4/7/2012,
1375,7.1,2,2282.8,1661.7,T_JWKLNT\I[TGQG_^J[WDEAKHFWKJCJYHX,4/8/2012,
1376,27.5,4,2845.2,800.2,UUFODOWYQTX]V_S[TNUASMSFPNBVWLPQ^U,4/9/2012,
1377,43.1,3,1370.9,2440.6,PEKVEQAWSVYOVVRDPSWURUDIW^DJG[PNZ],4/10/2012,
1378,9.9,2,694.2,3288.6,WVSWEWSTTW[VEEP\OX]KLDDWKXXJGSDDVZ,4/11/2012,
1379,34.1,2,2547.1,1172.4,^^YHBMHJQFQS_DXGKIVS[LBE^CCHZIPP[G,4/12/2012,
1380,48.4,2,2812.8,3950.3,GLKR_SMQRDKPS_GNMQSPTAJ^OMWEEHOPUL,4/13/2012,
1381,25.8,1,2849.1,2174.7,MGYPACGIHLW^ZNYVR[H\OOOSQE]WKHGVPX,4/14/2012,
1382,6.9,3,1367.4,1579.8,EZE_[HNDGFA\PRA\LQEYOUQXPNVUOUMTRX,4/15/2012,
1383,35.1,2,2026.1,2586.2,HUERRH_RWZVUICFS]JTGDVTEYIHTMW^\FM,4/16/2012,
1384,7.4,3,2105.4,932.8,NP[JYJP]RMOFATH[FADWU]D[P_AZGC_EAT,4/17/2012,
1385,23.2,5,3748.6,3352.6,VUKPNLMOOFLH^WOO]EGYPFCS]_BZ\ZCF[A,4/18/2012,
1386,35.4,3,3473.8,3016.4,[G\KLUVJJ[_FUSXSJCXQEHAP^FMWFMRCV[,4/19/2012,
1387,7.5,3,1852.7,3798.8,^UP][IUAEBKGYUYYXLTEGTHJFCGMA\[R[P,4/20/2012,
1388,37.2,4,2737.1,2536.9,JIJMIKYZ^UBKUWYT]NUKWNAHDQ]F]AFWPL,4/21/2012,
1389,48.4,1,2711.9,2850.2,\N\VBBKQGBONAB^LVSFOYRYLVE\CBCK^TM,4/22/2012,
1390,43.4,4,3138.7,816.9,LHIFNWL_GVO^ZT[ZPEHDZT\D\DYCJUTDAH,4/23/2012,
1391,47.3,1,1303.4,1742.2,_B[LUVLGD[GYVDRYQDSBQ[YMPKPOLGDPQL,4/24/2012,
1392,18.6,3,3130.3,1969.6,H\DQGNCCPPNNROMH\UTMLLQWVWB\UGA^AE,4/25/2012,
1393,33.9,5,2475.4,3111.8,HISFVDNHECAOCVMTBHZET]QLKWH^XQ^TWQ,4/26/2012,
1394,30.2,5,1089.1,2618.7,ZOC[V]UMPYFKEWOH\TB]GLMSALVKLT]PU[,4/27/2012,
1395,30.9,4,2483.2,3591.5,RYDMDZFF]YIZPEIEJBMZGLB_CL]DNMKLUN,4/28/2012,
1396,40.1,4,2899.2,3831.3,TZJQVGDHBKB^YOPPGEDQPMRLEBZAZT[LAB,4/29/2012,
1397,37.7,2,2458.2,2078.8,YSYFZQJEODHTO]ORXRC_FLJUQNQCIDL[L_,4/30/2012,
1398,15.9,2,3429.7,1981.6,MUSIMHTP_SPVWWB\W^E_TIBIWZY\NUXASI,5/1/2012,
1399,6.8,4,884.3,3993.8,]]Q[VBM_PK\O\QZPFI_VDNQOTXJFQ\PPXS,5/2/2012,
1400,21.6,3,1812.9,865.9,V^OPTCKTN^D^RQGYQTAEZYA]KD_BTZNMZM,5/3/2012,
1401,48.2,2,1762.5,887.3,[EPLM[K\TVI_OXLHLUZDTMVGSVRBQ[YBFK,5/4/2012,
1402,20.3,4,2588.1,1683.2,IZLQJ\IEAO^D^EKQGCYQEXWX_BCS]FBB\L,5/5/2012,
1403,35.6,3,3515.9,676.9,ABTN^]TEJMQDIUPAX]G_RAMMXAEBK^YDEV,5/6/2012,
1404,47.7,3,1795.1,1875.9,NCQAWWKQR\^OW^PDKUKU^F\L]\VZ\VIGOT,5/7/2012,
1405,45.6,2,857.3,1628.4,YOH\O^]BNAPYXI_MLMU_OUHIHNIUMD[VGC,5/8/2012,
1406,17.9,5,2517.7,3880.8,GOZBUTQXG\GJHESBKPCLSTQE^EBE[BQBNP,5/9/2012,
1407,34.9,5,1661.8,2991.4,XFJIKSGSQODKA[RS\CVEEEWCH^OXYZOMG\,5/10/2012,
1408,34.5,3,2561.1,1432.5,WPLDUK_EQA_XZRMY[MCTCTBJP^LR]LWUSZ,5/11/2012,
1409,33.8,5,1319.7,3749.8,CEHDYDIUNQPVJHTCLQZVNMQZANGQEOTHB],5/12/2012,
1410,34.4,4,774.9,881.5,QCRKG\ZCXSAOE\RHUXCG_DPIRXEYEBZQAE,5/13/2012,
1411,42.6,2,2255.9,3202.2,HLQ_^NQPHJPNAMB\WLDU[LCWGFAZSKEBZD,5/14/2012,
1412,30.3,1,1915.8,3142.5,RD\EEPVXPUU\^ZKEY\EOYVYEHIOC_PYUCX,5/15/2012,
1413,43.4,1,3153.9,2828.5,QZPVZW^WEP^KGOCXV[VIGMIHONABITNDVG,5/16/2012,
1414,13.2,3,2038.1,2623.8,[VA[\I[VTYH]FUMHERYE^^[BYPX]NIPMON,5/17/2012,
1415,25.1,5,737.9,2691.4,ISDCH]P\HIBWSEEH]JKERTG_[LGE_H]OPD,5/18/2012,
1416,29.1,3,3118.7,3745.7,PZJSJ[PHG_MDNT]CKKV\FKLKCNVTDQWQPE,5/19/2012,
1417,40.5,1,2443.5,2102.8,AZ_NIUYJRXP[O^UWYL^VQHWE[RHSXXL__I,5/20/2012,
1418,36.6,3,3786.5,3474.2,D\IBCOBJJIUKVGRR_DRJKKJIA[CRUCPOJW,5/21/2012,
1419,20.9,1,2167.6,1106.2,MOXVTM]NN\]PNTXVYRFVTJ[ENDAPITFCZ[,5/22/2012,
1420,18.6,5,1824.3,3457.4,T\YDYA[[NKZK^UXRH]EOVCHKJ\RMFYIJMM,5/23/2012,
1421,33.8,2,3319.7,1695.4,AXVXCBGEQ^EGRXL]\FSY\RARHFWYSNPD^M,5/24/2012,
1422,47.3,1,1016.4,2107.5,GEM__NFZ_NWBRXJDHA\HTLLXQVOSNQEDDY,5/25/2012,
1423,29.3,4,1350.7,1845.5,QGZLIP]S[GTNOZ_VJDBBQQYPI_NQFTW\RZ,5/26/2012,
1424,45.7,5,1853.9,3910.1,VKWPXMSUXQPQSKRS[ZWVGEA[OXJPKZRI\O,5/27/2012,
1425,26.5,3,2266.9,2459.8,UMUXWAEI\UVMNVACDUSHD\UB^VX[XZNHIR,5/28/2012,
1426,8.3,4,3395.3,2900.9,A]EBRSXLTKKTOL\LPZ[]F]PK\B]TMZ]QFO,5/29/2012,
1427,8.8,3,3364.2,2021.8,IIGEZTYYHBYZUAEMUORGI^SUQAPUJIA[]_,5/30/2012,
1428,16.9,4,3891.2,886.5,C_^\P^HS[]GGTZ_L\[\Y]ETFB\V]HNPF[M,5/31/2012,
1429,22.2,4,2792.8,3256.4,^]R[TMGEEHYLPJOHMPMBUTZ^QRPIZHHZPT,6/1/2012,
1430,43.7,2,2218.5,1831.1,ZB\VPSTUK^YOHTFBKEWECSBJFBC_\FPEG[,6/2/2012,
1431,15.8,5,1370.9,3867.8,MIUCFLTZBG\CGX\BT[IVADGOGRRF^EMI\Q,6/3/2012,
1432,25.6,1,1708.4,766.7,MOUFFIRAV^[XHGJH]YILVRFSUOZYM[^F_N,6/4/2012,
1433,15.9,5,3300.3,1806.5,OIMK\UQ\A[Z^[ZHCGXBQLDSMLZHBXZZHA\,6/5/2012,
